stop_id,stop_code,stop_lat,stop_lon
TRAWILE,5989,39.987673,-83.106681
5THLAKE,5991,39.987996,-83.069881
5THRUN1E,5992,39.985588,-83.073518
5THRUN2E,5993,39.986544,-83.07257
MEDC9THN,5999,39.993081,-83.017244
MEDCCE,6000,39.992279,-83.019341
5THEDGW,6002,39.988102,-83.029458
WESP&RW,6003,40.125772,-82.94396
WESCORN,6004,40.079165,-82.928444
HAMBROS,6006,39.968017,-82.875806
MAIROBE1,6010,39.955968,-82.896828
MAILAME,6011,39.955843,-82.892227
BROOLDE,6013,39.952383,-83.123943
MAIMORN1,6014,40.059809,-82.987309
CSCCWB,6025,39.968972,-82.989054
KENRUES,6039,40.0309,-83.049521
4THATHN,6041,39.963816,-82.99634
ALU1900N,6050,39.930405,-82.940176
CLEAGLN,6054,40.027318,-82.964267
CLE555S,6056,40.081544,-82.951447
CLEGLES,6057,40.064107,-82.952757
HIGSCHVS,6058,39.903748,-82.995459
HIGSOUWN,6066,39.932755,-82.995814
NORCALW,6068,40.031504,-83.008452
NORCALE,6070,40.031408,-83.008564
NOR169E,6072,40.031447,-83.010737
NOR162W,6073,40.03155,-83.011221
NOR411E,6074,40.031314,-83.004264
FIE1330N,6083,39.989435,-82.991682
FIEMOBDS,6084,39.988516,-82.991908
NOR366W,6087,40.031413,-83.003938
LIVMAYE,6091,39.94815,-82.941161
MOC250E,6092,40.011177,-82.943109
MOC2501W,6093,40.011272,-82.943124
BRIHIRN,6096,40.072994,-83.138915
BROHAMPE,6175,39.972326,-82.909773
STEOPPS,6179,40.025331,-82.911042
STECODN,6180,40.025449,-82.910804
AGLCLUW,6181,40.026649,-82.94011
AGLCLUE,6182,40.026549,-82.940097
GREWALS,6186,39.8891,-83.000805
ZOLNORW3,6200,40.018859,-83.057862
TUTBRAE,6202,40.076398,-83.129248
TUTFRAW,6205,40.077408,-83.123723
TUTFRAE,6206,40.077181,-83.123793
MORSTYW,6207,40.056697,-82.890741
DISNEWE,6260,40.100476,-82.815371
PULPOLS,6271,40.141668,-82.966911
POLORIW,6273,40.142756,-82.96668
POL131E,6278,40.141234,-82.984434
POL148E,6279,40.141094,-82.97974
MORMORS,6289,40.056601,-82.918469
WILSOLS,6293,39.956742,-83.093985
INNBOYE,6295,40.037034,-82.947846
BROOUTE,6297,39.980726,-82.830875
BROOUTW,6298,39.980967,-82.83092
INNWESE,6312,40.037165,-82.952256
ALUALUN,6313,39.940747,-82.943402
ALU1900S,6314,39.930737,-82.940583
FRONATS,6321,39.968414,-83.003767
AIRDEPNE,6322,39.99871,-82.884546
NATFROE,6325,39.968776,-83.003012
FROSPRN,6326,39.966812,-83.00324
VINPARW,6345,39.971554,-83.005175
VINFROE,6346,39.971478,-83.005192
SOU34FN,6348,39.893993,-83.050829
INNKOHW,6350,40.037096,-82.94768
OLEARGN,6351,40.012481,-83.02198
OLEARGS,6352,40.011504,-83.022319
220OLEN,6353,40.009742,-83.022347
MAIOAKW,6354,39.955741,-82.787475
MAIOAKE1,6355,39.955503,-82.787467
NEI10TN,6356,39.994154,-83.014294
AGLCORW,6358,40.020835,-82.921897
RIVHOSW,6364,40.032262,-83.032227
HIGMOUN,6370,39.954211,-82.998989
HIGROYN1,6372,40.060876,-83.019475
BROMCNE,6383,39.98035,-82.834628
BROMCNW,6384,39.980267,-82.837114
BROWASAW,6385,39.963836,-82.987493
MCKQUAN,6394,39.990193,-83.080048
MCKQUAS,6395,39.989921,-83.080028
BROCENS,6397,39.897543,-83.080847
FROTOWN,6398,39.958888,-83.001709
ALU102S,6401,39.946639,-82.9451
ALUALUS,6402,39.940678,-82.943606
ALUINTS,6403,39.936867,-82.942405
ALUINTN,6404,39.936942,-82.942191
ALU102N,6405,39.94682,-82.944918
ALUPAYN,6406,39.954995,-82.944259
GRERIDE,6407,39.885041,-83.00094
5TH4THW,6409,39.98695,-82.9999
5TH4THE,6410,39.986818,-82.998994
FROMOUN,6415,39.955367,-83.000998
5THLAKW,6416,39.988424,-83.069506
TRAWESW,6417,39.984516,-83.123363
5THNEIE,6420,39.987365,-83.013501
CLECOON,6425,40.120612,-82.948366
TECMORW,6426,40.000256,-82.856797
TECMORE,6427,40.000199,-82.85662
GEO106N,6451,39.931142,-83.115846
GEOCLIS,6452,39.932358,-83.115765
GEOHALS,6453,39.929345,-83.116753
GEOHALN,6454,39.929542,-83.116394
GEOPARS,6456,39.927144,-83.117009
5TH470W,6457,39.987104,-82.879156
5TH470E,6458,39.986866,-82.879034
MORGOLE,6462,40.059274,-82.94954
HIGBRONN,6464,39.961687,-83.000479
MORTAYNW,6485,40.003532,-82.861858
MORTAYSE,6486,40.003116,-82.861522
JOY12TN,6488,39.995179,-82.965969
CHASTEN,6493,39.940766,-82.9707
MORNORW,6495,40.060172,-82.962705
HUDSILW,6496,40.01502,-82.995884
HUDSILE,6497,40.014855,-82.996318
CLE3RDS,6508,39.983897,-82.989429
HUN733N,6509,40.114384,-83.006167
4THLINN,6510,39.97673,-82.997999
SULCLAE,6511,39.946339,-83.058191
MCK133E,6513,39.963467,-83.03654
EASMORE,6517,40.048447,-82.919669
HILTINAN,6521,40.017099,-83.156972
BROBROW1,6525,39.982079,-82.821064
BROBLAE,6528,39.982279,-82.817147
GODBETS,6532,40.06278,-83.056846
MOR177E,6537,40.060287,-82.973583
MOR415S,6538,40.05513,-82.918584
MORGRAS,6539,40.050883,-82.920136
MORSTEW1,6540,40.05781,-82.911321
EASMORW,6542,40.048866,-82.920651
COOSCHN,6559,40.111271,-82.942799
SCHLAUW,6562,40.110941,-82.946131
HILTINS,6565,40.016932,-83.157119
PBLAZACW,6569,40.089413,-83.132032
BLA505W1,6570,40.088318,-83.126155
LEOCHAE,6575,39.978738,-82.967765
LEOCHAW,6576,39.978836,-82.968013
SAWBETN,6580,40.066004,-83.093052
SAWBETS,6587,40.065968,-83.09337
LINMEES,6593,40.074818,-83.044599
MCK132W,6596,39.963576,-83.036278
ARL5THN,6597,39.989308,-83.060029
NORCHAWF,6598,39.994101,-83.042972
HARHUMSW,6599,39.943125,-83.037886
NORWILLS,6604,39.977998,-83.030169
MAIBLES,6609,40.042095,-82.988884
MCGDUXS,6613,40.00949,-82.981785
HUDFIOE,6615,40.013209,-82.957596
BROBROAE,6624,39.982024,-82.819895
MOREASN1,6643,40.049515,-82.919931
HIGMORS,6645,40.062802,-83.019602
MOR2560W,6647,40.059505,-82.950853
MOR2700W,6648,40.05938,-82.947611
BROMHIGW,6651,40.073025,-83.020533
BRO200W,6652,40.07416,-83.02439
HIGBROMS,6653,40.07373,-83.027797
BROMHIGE,6655,40.072936,-83.0205
HOLMAIS,6656,39.957549,-82.945724
CANJOHNS,6659,39.999447,-83.022436
NEISPRUS,6660,39.972797,-83.009653
STE418N,6663,40.059618,-82.910166
STELSAMS,6701,40.059455,-82.910449
MORAPPE1,6702,40.056872,-82.897223
MORSTYE1,6703,40.056542,-82.890139
MORCHEE1,6704,40.056223,-82.886066
MORSTONE,6705,40.055342,-82.866635
HAMCHEN,6706,40.056779,-82.863478
HAMMEIN,6707,40.059938,-82.863312
HAMBROS1,6708,40.057716,-82.86362
MORKOHW,6709,40.055547,-82.865961
MORCHEW,6710,40.056455,-82.886456
SCHCLEE,6713,40.110718,-82.947829
SAISVCOP,6714,40.112803,-82.946992
NATNATS,6716,40.080302,-83.134244
5THLOCW,6719,39.989651,-83.063816
MEIHAM2S,6724,40.059547,-82.862242
FROSYCS,6727,39.94863,-82.99991
STELIFS,6730,40.023452,-82.911204
STELIFN,6731,40.023644,-82.910946
AGLASPE,6734,40.020352,-82.913733
AGLASPW,6735,40.020513,-82.914431
SULEVGW,6754,39.942115,-83.133638
SULEVGE,6755,39.941878,-83.132807
SULINAE,6756,39.942834,-83.137978
SULINAW,6757,39.943024,-83.138614
SULWESW1,6758,39.94459,-83.147187
CHEHIGE,6768,39.967613,-83.001056
CLEWALN,6772,40.072682,-82.951851
CLEWALS,6773,40.072082,-82.952139
SMOSBS,6775,40.114449,-83.066578
SMOGARN,6776,40.114582,-83.066484
OLE2825S,6778,40.018712,-83.024156
POLLYRW,6781,40.141672,-82.97751
POLMAEW2,6783,40.141848,-82.98566
COPSCHS,6787,40.111213,-82.942931
MOR342N,6796,40.046428,-82.919838
MOR2975E,6802,40.058887,-82.941095
MORINDE,6804,40.06162,-83.000754
MOUCLAW,6805,39.940321,-83.056244
161PONE1,6816,40.081739,-82.936542
161PONW1,6817,40.081612,-82.936958
HARCENPS,6819,39.905732,-83.074672
BROWAGE,6820,39.985209,-82.790515
BROMIEE,6821,39.985729,-82.785807
BROMIEW,6822,39.985861,-82.786867
BROWAGW,6823,39.985334,-82.791785
BROLTDE,6827,39.984845,-82.771797
CHANBRIW,6828,39.92451,-82.8322
CHANMEIW,6829,39.924632,-82.835145
CHANCHAW,6830,39.924928,-82.840296
PARCCHAN,6832,39.926801,-82.844298
MACKIMEW,6833,39.923747,-82.883407
BOASHAN,6839,40.088924,-82.991767
MAISCIN,6841,40.027289,-83.160764
MAISCIS,6842,40.027664,-83.161065
2425BET,6845,40.064526,-83.084106
CEMWBE,6846,40.030778,-83.148873
CEMBERLW,6847,40.030992,-83.14827
RENRPRE,6852,39.982254,-83.154574
BROSCEIE,6856,39.984113,-82.800288
BROSCEIW,6857,39.98431,-82.800592
BROBRICE,6858,39.981228,-82.826457
BROBRICW,6859,39.981377,-82.827293
DIEBURGS,6860,40.061159,-83.075215
DIEPKRN,6861,40.060669,-83.075037
DIEWENN,6862,40.058,-83.075194
DIEBETS,6866,40.063757,-83.075058
EASEASPE,6870,40.048003,-82.915577
EASEASPW,6871,40.04827,-82.915743
MORGRAMN,6872,40.051675,-82.919834
MORSETN,6873,40.055057,-82.918297
STEALSS,6875,40.052896,-82.909053
SPIALU1E,6884,39.837254,-82.932199
PORSPIN,6885,39.83782,-82.924583
PORROHN,6886,39.841997,-82.924339
VACLINIC,6891,39.979969,-82.910305
GEOWALW,6901,39.928165,-83.119017
OHIAFRE,6902,40.148226,-82.937828
HAMDIRN,6903,39.883918,-82.883211
ALUWINN,6905,39.926085,-82.936068
ALUWINS,6906,39.926318,-82.936452
ALULAWNN,6907,39.913961,-82.929287
ALULAWNS,6908,39.913881,-82.9295
ALUKOBLN,6909,39.911293,-82.928282
ALUKOBLS,6910,39.911186,-82.928494
ALUGLNAN,6911,39.908928,-82.928445
ALUGLENS,6912,39.908937,-82.928657
ALUWATN,6913,39.906715,-82.928643
ALUWATS,6914,39.90609,-82.928902
ALUNEWWN,6915,39.897942,-82.929355
ALUNEWWS,6916,39.897843,-82.929579
ALUCRKWS,6917,39.89521,-82.929801
ALUPROMN,6918,39.895086,-82.9296
ALUWHWN,6919,39.891784,-82.929816
ALUWHWS,6920,39.891828,-82.930093
MILWILLS,6921,39.888842,-82.927231
MILMILS,6922,39.88707,-82.927467
THIBMILW,6923,39.885822,-82.928022
THIMALUW,6924,39.885938,-82.930158
ALUWILN,6925,39.889481,-82.930114
CLEWESTN,6928,40.140589,-82.946923
CLECTLRN,6930,40.136897,-82.947185
CLECTLRS,6931,40.137446,-82.947398
HAMFIRS,6934,39.879313,-82.88408
HAMFIRN,6935,39.879322,-82.883642
TECAEPW,6941,39.999917,-82.852721
OLERIVS1,6945,40.024316,-83.026198
ALUCGROS,6947,39.8677,-82.935524
TANWECS,6949,39.985452,-83.155119
TANWECN,6950,39.985877,-83.154792
CHAFLEE,6953,39.914381,-82.856286
REFBRIE,6954,39.912717,-82.832576
GTCREFS,6955,39.909876,-82.822097
REFWINW,6956,39.91742,-82.913441
CHAFLEW,6957,39.914497,-82.85604
REFBRIW,6958,39.912878,-82.832552
COLBROE,6961,39.883171,-83.092105
STRPARE,6962,39.878926,-83.064046
STRPARW,6964,39.878905,-83.063184
COLBROW,6965,39.88335,-83.092177
PARBROE,6968,39.895207,-83.081367
RICPARS1,6969,39.895051,-83.078983
RICADDIS,6970,39.892603,-83.080474
COLDULE,6971,39.881886,-83.089608
COLHAUGE,6972,39.881545,-83.085431
COLRICE,6973,39.881419,-83.081184
COLBOKPE,6974,39.88131,-83.077337
COLKNAPE,6975,39.881106,-83.071013
STRHOVE,6976,39.881064,-83.069255
BUCKRDBN,6980,39.876344,-83.039739
STRTHISW,6981,39.87884,-83.041562
STRJACPW,6982,39.878808,-83.04549
STRHOVW,6983,39.881234,-83.069409
COLHAUGW,6984,39.881698,-83.085243
COLDUDLW,6985,39.881958,-83.089302
SOUBROE,6986,39.890836,-83.085684
CHAFONTE,6987,39.913863,-82.852369
CHATFALE,6989,39.913559,-82.847011
REFCTNVE,6990,39.911466,-82.827077
REFGENE,6991,39.910787,-82.824316
GENUPRN,6992,39.908288,-82.824364
REFGENW,6993,39.910993,-82.824611
REFSTIRW,6994,39.911699,-82.827136
CHATFALW,6995,39.913737,-82.847565
CHATFONW,6997,39.914015,-82.852227
CHATBONE,7013,39.913326,-82.842785
CHATFXW,7014,39.913567,-82.844025
GENPRIW,7015,39.906842,-82.823043
CHAJOSE,7018,39.913049,-82.837852
CHAJOSW,7019,39.913236,-82.8383
TANSTES,7023,39.99056,-83.155509
TANSTEN,7024,39.990256,-83.155474
RENRTAW,7025,39.981815,-83.146575
RENRTAE,7026,39.981711,-83.146504
SULGEOE,7027,39.941764,-83.110743
BROLOZN,7029,39.8854,-83.090705
BROCDRGN,7030,39.888377,-83.088107
ALUWILS,7031,39.888392,-82.930373
LINWODMN,7032,40.096494,-83.048727
LINWODMS,7033,40.096561,-83.048812
TRADIVDW,7038,39.984799,-83.121513
GENDERCC,7039,39.872031,-82.825738
PKWCTRS,7042,39.87754,-83.045628
SHAATBUN,7051,40.105992,-82.962808
SCHHICW,7052,40.107081,-82.966461
LONALUW,7063,39.830132,-82.933005
ALUGRON,7064,39.86725,-82.935235
TRERIDN1,7076,40.022905,-83.059345
NATMCCBE,7083,39.968223,-83.007784
NATMCCBW,7084,39.968423,-83.007356
ALULINS,7085,39.877089,-82.931336
ALULINN,7086,39.877653,-82.930975
MORINDW,7087,40.061825,-83.000943
BETGRYSW,7089,40.064933,-83.090337
STEAGLS2,7096,40.019418,-82.911533
NORKINS1,7098,40.021239,-83.057343
STECITGS,7099,40.013035,-82.911958
STECITGN,7100,40.013169,-82.911734
STEJOHTS,7101,40.005699,-82.912639
STEJOHTN,7102,40.005842,-82.912296
NEISPRUN,7104,39.972901,-83.009508
MORHEATE,7105,40.060118,-82.966678
METUMETW,7106,40.095984,-83.128725
METCRPW,7107,40.096122,-83.13209
METS565S,7108,40.095091,-83.13317
METS495E,7109,40.093622,-83.132107
BROHIGW1,7111,39.962301,-83.001034
WILARIE,7112,39.888785,-82.92865
BRO8400W,7115,39.987056,-82.776003
GRA5THN,7117,39.989114,-83.044352
GRA3RDN,7122,39.985333,-83.044656
GRAKINGN,7123,39.991358,-83.044164
GRAKINGS,7124,39.991306,-83.044305
OLEHARS2,7128,40.020425,-83.024769
PACRALSN,7136,39.928557,-82.842929
NOSTARN,7137,39.997664,-83.048428
NOSTARS,7138,39.997297,-83.048664
KENSTELS,7139,39.995103,-83.035059
KENSTELN,7140,39.995101,-83.034939
LIVCHEE,7157,39.94736,-82.925531
SAWCRAN,7158,40.085851,-83.091926
GRTEASW,7159,39.956252,-82.873484
WOOFISW,7160,40.004071,-83.015598
PARNATE,7166,40.080231,-83.1329
MAILUDE,7174,39.955758,-83.002226
LIVCARW,7175,39.949977,-82.974898
SAWWESN,7176,40.073191,-83.092587
SAWWESS,7177,40.073956,-83.092811
LIVBROW,7178,39.947313,-82.922266
SAWCRAS,7179,40.084816,-83.092243
620SAWN,7180,40.091979,-83.091611
617SAWS,7181,40.09182,-83.091896
SAWDUBN,7182,40.09591,-83.091373
SAWDUBS,7183,40.096317,-83.091699
SULCOUW1,7194,39.939085,-83.116183
CHATORN,7197,39.975908,-82.96828
KARSTON,7203,40.049255,-82.976707
SPR4THW,7205,39.966777,-82.997742
CLEMAIS1,7207,40.123899,-82.948331
ALUTHIS,7208,39.885701,-82.930562
GEOSHOS,7209,39.948533,-83.111036
CLE5THN1,7210,39.986555,-82.988913
CLE5THS1,7211,39.98598,-82.989266
LIVCHEW,7213,39.947494,-82.925709
SAWHARN,7217,40.117417,-83.090296
SAWHARS,7218,40.118426,-83.090493
SAWSUMS,7219,40.121567,-83.090343
SAWSUMN,7220,40.122834,-83.090028
SAWCOPN,7221,40.131121,-83.089597
SAWCOPS,7222,40.131216,-83.089857
SUMGOLE,7223,40.132879,-83.086829
SUMCOPW,7224,40.132984,-83.087073
SUMSHIW,7225,40.132815,-83.081403
SUMROSE,7226,40.13268,-83.080143
SUMSUMN,7227,40.133192,-83.074406
SUMSUMS,7228,40.132779,-83.074568
RIDTREE,7229,40.02244,-83.060029
LIVSIMW1,7230,39.944621,-82.8736
NOTMOUE,7234,40.025139,-83.072645
NOTRAME,7235,40.025305,-83.076385
NOTDORE,7236,40.025453,-83.079904
NOTKIOE,7237,40.02563,-83.083859
NOTSUNE,7238,40.025891,-83.090528
NOTSUNW,7239,40.026019,-83.090387
SMOSMOW,7240,40.135824,-83.07192
SMOSUMN1,7241,40.133673,-83.070874
CEMBRIW,7242,40.032476,-83.132127
CEMBRIE,7243,40.032417,-83.130612
CEMBROW,7244,40.032079,-83.136775
CEMBROE,7245,40.031929,-83.136753
MOURICW,7248,39.939213,-83.066876
HOLCASS,7252,39.951259,-83.107742
HOLCASN,7253,39.950492,-83.107633
4THWOON,7255,39.927486,-82.99312
WESHIGW,7256,40.069979,-83.019601
HIGMAIS2,7257,39.955576,-82.999492
KARNORS,7258,40.057521,-82.976509
TAYLONS,7260,39.969491,-82.961613
HUTHIGE,7261,40.113712,-83.012237
MORGREE,7262,40.055903,-82.878402
MORKENW,7263,40.056072,-82.8791
MORSLEW,7264,40.055859,-82.874511
MORSHEE,7265,40.055689,-82.873683
BROEASW,7266,39.982407,-82.818173
BROLANE1,7267,39.982753,-82.813255
SAWKAYN,7269,40.080194,-83.092177
SAWKAYS,7270,40.079747,-83.092495
324ALLE,7272,39.98051,-82.9175
GOUALLN,7273,39.980687,-82.922344
RUHKELW,7274,39.977718,-82.914155
KARCOLS,7275,40.081037,-82.97584
MAISHAS1,7276,40.056689,-82.987743
HAM24TN,7277,40.006579,-82.979381
HAM24TS,7278,40.00637,-82.979556
HAM20TN,7279,40.003783,-82.979639
11TJEFW,7280,39.993825,-82.983348
11TJEFE,7281,39.993678,-82.983023
FREGILE,7286,39.935053,-82.975162
FREOHIE1,7287,39.934931,-82.972671
FREOAKE,7288,39.934782,-82.969577
LOCLOCN1,7289,39.929752,-82.96473
LOCMARS2,7290,39.92246,-82.965475
KOEEDSW1,7291,39.912433,-82.960326
MOUDAKW,7292,39.948537,-83.025889
RICGRUW,7293,39.955581,-83.016681
RICMCDW,7294,39.95605,-83.012844
RICLUCW,7295,39.956284,-83.010778
MOUYALW,7297,39.947622,-83.029228
INDSCHN1,7298,40.051973,-83.000031
SUM9THS,7299,39.99227,-83.001771
4TH7THN1,7300,39.989666,-82.999326
SUM3RDS,7301,39.983983,-83.001594
PARCOLS,7302,39.946416,-82.982888
PARWILS1,7303,39.890982,-82.987087
PARASHS1,7304,39.887779,-82.987326
PARHARS1,7305,39.884504,-82.987628
SULWHEW1,7306,39.94588,-83.0612
CEMFRAW,7307,40.030176,-83.156978
CEMLUXE,7308,40.030116,-83.155878
SCIBRAE,7309,40.030487,-83.164829
SCIBRAW,7310,40.030666,-83.164913
380VETS,7311,40.029763,-83.168345
HIGBOBN,7312,39.883171,-83.000207
209HIGE,7313,40.073123,-83.025054
KARFERN1,7314,40.0516,-82.976518
NORVILS,7315,40.051941,-82.976697
MAILUDW,7316,39.95591,-83.002015
BRILIVS1,7317,39.942124,-82.830002
CHARENW1,7318,39.915291,-82.858731
CHARENE,7319,39.915202,-82.858884
PORSPIS,7321,39.836579,-82.924794
SULWHEE,7325,39.945728,-83.061353
CHALONN,7328,39.968956,-82.968282
3RDSAYE,7330,39.983712,-83.002548
WES740W,7331,40.105495,-82.82013
143GEOW,7332,39.920778,-83.127067
GEOBOLW,7333,39.920165,-83.129921
EASCHAE,7334,40.047879,-82.912657
MORCHAE,7335,40.058526,-82.932769
EASEASW,7336,40.048272,-82.911474
3RDPARE1,7337,39.984557,-83.033142
FROLONN,7338,39.96526,-83.002938
MOUMONW,7339,39.971375,-82.97803
WAL732W,7342,40.094008,-82.819142
SMI733E,7344,40.086793,-82.789169
WAL780W,7345,40.09188,-82.809299
HUDMCGW,7346,40.014354,-82.981728
HIGSYCS1,7347,39.949283,-82.998211
2NDHIGW,7348,39.982727,-83.004205
BRISCAS,7349,39.926051,-82.831461
HAMROCN1,7350,40.013312,-82.866801
HAMHAVN1,7351,40.01893,-82.866337
HAMWORN,7352,40.025498,-82.865882
HAM500N,7353,40.03152,-82.865416
HAMJOHN,7354,40.037275,-82.864802
HAM920N,7355,40.04248,-82.864482
HAMBEEN,7356,40.04597,-82.864222
HAMSHAN1,7357,40.049281,-82.863962
HAMSTON,7358,40.051658,-82.863738
HAMSTOS,7359,40.052635,-82.864029
HAMVISS,7360,40.048148,-82.864376
HAMBEES,7361,40.045345,-82.864577
HAM971S,7362,40.04215,-82.864825
HAMJONS,7363,40.037304,-82.86518
HAM559S,7364,40.031386,-82.865593
HAMWORS,7365,40.025297,-82.866116
HAMGRAS1,7366,40.017686,-82.866692
HAMROCS,7367,40.013634,-82.867114
FORFORE,7368,40.090584,-82.788275
WAL800W,7369,40.091858,-82.801147
WAL779W,7370,40.093649,-82.814469
FIT630S,7371,40.084548,-82.782114
SMI811E,7372,40.083508,-82.765035
SMI882E,7373,40.092616,-82.751931
SMI886E,7374,40.092142,-82.749141
SMI900E,7375,40.091958,-82.744875
SMI904S,7376,40.087283,-82.742109
5THWALW1,7378,39.986275,-82.98304
5THWALE1,7379,39.986158,-82.983347
OHIFULS,7383,39.954825,-82.971178
FREELLE,7384,39.934422,-82.961667
MET485E,7385,40.093323,-83.128698
MORHEMN,7386,40.008752,-82.864895
HAMBROS2,7387,39.975087,-82.874167
WILTRAS,7388,39.987022,-83.107274
WILGRIN1,7389,39.982334,-83.104292
WILGRIS1,7390,39.982182,-83.104374
WILTWIS1,7391,39.979284,-83.102663
WILTWIN1,7392,39.979525,-83.102629
WILFERS,7393,39.970815,-83.097615
WILLINN,7394,39.970682,-83.097378
WILVALS,7395,39.961819,-83.092708
WILVALN,7396,39.962025,-83.092567
WILBRON1,7397,39.95439,-83.094491
GEOCASN,7398,39.948683,-83.110851
MOU5THW1,7400,39.955743,-82.991787
ALUTHIN,7401,39.885714,-82.930346
BROGLAE,7404,39.951836,-83.13553
BROBUEW,7405,39.951744,-83.140797
BROMURW,7406,39.952367,-83.129038
BROSTUW,7407,39.952031,-83.13611
BRY22NE,7408,39.960475,-82.971446
1STAVOE,7409,39.981661,-83.042125
BRY19TW,7410,39.960605,-82.975037
HIGPREN,7413,39.980166,-83.004035
TRAMCKE,7414,39.994755,-83.086055
TRAMCKW,7415,39.994827,-83.086079
HAMDIRS,7419,39.883232,-82.88372
OLEHENN,7422,40.053003,-83.033636
4THCAPN,7434,39.961959,-82.995991
ROH283E,7438,39.843064,-82.930294
OPU610N,7440,39.849397,-82.919793
CRE320W,7441,39.852704,-82.943004
CREROHN,7442,39.844025,-82.949255
TOY328E,7443,39.852088,-82.927625
CEN527N,7444,39.856833,-82.921123
CEN536S,7445,39.853868,-82.925428
TOY527,7446,39.852227,-82.925555
GRE560S,7450,39.860024,-82.902933
PONLONS,7451,39.842029,-82.902622
PONTIUE,7452,39.83027,-82.902048
PONHAY2,7455,39.828969,-82.89383
FROBROS,7456,39.961774,-83.002451
EASSUNE,7458,40.049755,-82.928326
EASSUNW,7459,40.049835,-82.928007
SUNINNS,7460,40.034848,-82.932569
INNWESW,7462,40.037281,-82.952315
HIGMOLN,7464,39.935149,-82.995918
JENHIGE,7465,39.933454,-82.995737
FROTOWS,7466,39.958695,-83.001866
SANPARN,7469,40.126998,-82.993777
SANPARS,7470,40.126917,-82.994002
POLORIE,7472,40.142715,-82.965792
NATCONW,7474,39.969176,-82.998721
AFRPOLN,7475,40.146715,-82.938907
POLCLEW,7477,40.145978,-82.947597
POLOLDW,7478,40.145871,-82.959592
POLOLDE,7479,40.14555,-82.958834
SAN866N,7482,40.140558,-82.991316
SAN868S,7483,40.140737,-82.99147
SAN832N,7484,40.13763,-82.991595
SAN8491S,7485,40.137345,-82.991819
SANLAZN,7486,40.136042,-82.991687
SANLAZS,7487,40.135497,-82.991934
SANBRON,7488,40.131821,-82.990673
SANBROS,7489,40.131589,-82.990933
SANMASN,7490,40.123552,-82.994754
SANWHIS,7491,40.123257,-82.995132
SANWORN,7492,40.119374,-82.995326
WORSANW,7493,40.118945,-82.996
WORALTW,7494,40.119171,-83.00109
WORALTE,7495,40.118985,-83.000332
HIGDIMS,7496,40.117935,-83.01245
DALDUBN,7498,40.101391,-83.107014
PBLAZACE,7499,40.088942,-83.132456
MCCMCCW,7500,40.034154,-82.927993
MCCMCCE,7501,40.033976,-82.927519
167HARN,7504,39.923079,-83.059579
REFEASE,7507,39.915878,-82.887365
CHAHAWN,7508,39.970741,-82.968155
MCKMCKW,7510,39.963875,-83.041242
SOUTR10A,7511,39.956511,-82.998953
BOASHAS,7512,40.088174,-82.992038
NATHIGW2,7513,39.969128,-83.002288
BROASHW,7514,39.972248,-82.911966
SPRHIGW,7515,39.966398,-83.00122
BRO4THW,7518,39.962825,-82.996146
NAG5THE1,7519,39.968724,-82.996216
LAZBOY,7522,39.846238,-82.919083
309ROH,7525,39.841313,-82.916721
651PON,7526,39.836071,-82.902805
640COM,7527,39.844166,-82.899685
191BIX,7528,39.855182,-82.94737
JAMRUHN,7532,39.977014,-82.913009
MARLONS,7534,39.964627,-83.004795
BROLOWW,7535,39.971845,-82.915639
LANHIGW,7536,40.006139,-83.010373
HIGLANS,7537,40.00565,-83.009261
LANNEIW,7538,40.006269,-83.014143
LANNEIE,7539,40.006144,-83.013788
GRAMOUS,7540,39.956566,-82.989875
LANTUTW,7541,40.0064,-83.016767
LANTUTE,7542,40.006301,-83.01692
LANOLEE,7545,40.006508,-83.022794
BETPICW,7546,40.064843,-83.087054
OLEACKS,7547,40.015379,-83.022838
OLEDODN,7548,40.016977,-83.023101
659NEWW,7549,40.104035,-82.807231
840SMIE,7550,40.083632,-82.76416
906SMIN,7551,40.091209,-82.74213
904SMIN,7552,40.085426,-82.742838
487SINN,7553,40.065006,-82.998442
487SINS,7554,40.064613,-82.998678
SINFREN,7555,40.070807,-82.998051
SINFRES,7556,40.069995,-82.998322
SINSTRN,7557,40.072459,-82.99796
SINSTRS,7558,40.072137,-82.998195
SINLINN,7559,40.07511,-82.997811
SINLINS,7560,40.074199,-82.998057
SINSHON,7561,40.081054,-82.997526
SINSHOS,7562,40.080733,-82.997739
SINDUBN,7563,40.087873,-82.997527
SINDUBS,7564,40.087445,-82.997739
VENSOUE,7567,39.897659,-82.953132
VENFAIW,7568,39.898825,-82.957724
VENFAIE,7569,39.898646,-82.957369
FAISOUN,7570,39.90127,-82.957597
FAISOUS,7571,39.90144,-82.957798
FAIWEIN,7572,39.90014,-82.95271
WEIHOUN,7573,39.902443,-82.952288
WEIWATS,7574,39.904255,-82.952798
WEIWATN,7575,39.904513,-82.952562
180WATW,7576,39.904349,-82.945564
180WATE,7577,39.904179,-82.945446
WATNEWE,7578,39.903853,-82.938848
WATNEWW,7579,39.904031,-82.939262
WATALUW,7580,39.906081,-82.929339
WATALUE,7581,39.905912,-82.928914
FAIGATN,7582,39.936409,-82.954668
FAIGATS,7583,39.936159,-82.954916
FAIDESN,7584,39.939256,-82.954412
FAIDESS,7585,39.938935,-82.954648
FAIWHIN,7586,39.942478,-82.954168
